segmento_negocio,prioridad_consumo,categoria,producto_generico,proveedor,marca,ranking_compra,codigo_sku,descripcion,presentacion,tipo_envase,unidades_por_pack,costo_pack_neto,costo_unidad_neto,precio_venta_neto,margen_clp,margen_pct,mercado_min,mercado_max,holgura_mercado,pct_min_mercado,pct_max_mercado,rubro,aplicacion
Venta Libre (No Especifico),1,Lubricante,Otros,Vistony,Vistony,74,1000380,FRA RAYVON SUPER 4T 20W50 API SM JASO MA2 DE 1 L,1 L,Frasco/Botella,1,3271,3271,4253,981,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Lubricante,Otros,Vistony,Vistony,29,1000399,GL FORZA VIS SAE 25W60 API CF-4 DE 1 GAL,1 GAL,Galon,1,11930,11930,15510,3579,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Concesionarios,1,Lubricante,5W40 sintetico,Vistony,Vistony,2,1000408,FRA FORZA PLUS SAE 15W40 DE 1/4 GAL,1/4 GAL,Frasco/Botella,1,3451,3451,4487,1035,0.2307692307692308,8500.0,13000.0,4500.0,-0.894361488745264,-1.897258747492757,Concesionarios,liviano
Talleres,1,Lubricante,5W40 sintetico,Vistony,Vistony,2,1000408,FRA FORZA PLUS SAE 15W40 DE 1/4 GAL,1/4 GAL,Frasco/Botella,1,3451,3451,4487,1035,0.2307692307692308,8500.0,13000.0,4500.0,-0.894361488745264,-1.897258747492757,Talleres,liviano
Concesionarios,2,Lubricante,5W40 sintetico,Vistony,Vistony,2,1000410,GL FORZA PLUS SAE 15W40 DE 1 GAL,1 GAL,Galon,1,11176,11176,14529,3353,0.2307692307692308,28000.0,42000.0,14000.0,-0.9271801225135936,-1.8907701837703903,Concesionarios,liviano
Talleres,1,Lubricante,5W40 sintetico,Vistony,Vistony,2,1000410,GL FORZA PLUS SAE 15W40 DE 1 GAL,1 GAL,Galon,1,11176,11176,14529,3353,0.2307692307692308,28000.0,42000.0,14000.0,-0.9271801225135936,-1.8907701837703903,Talleres,liviano
Flotas,2,Lubricante,Aceite engranajes,Vistony,Vistony,2,1000137,CAJ06 GEAR OIL GL-5 SAE 85W140 DE GAL,1 GAL,Galon,6,66374,11062,14381,3319,0.2307692307692308,18000.0,25000.0,7000.0,-0.2516514845977331,-0.7384048397190737,Flotas,liviano
Industria,2,Lubricante,Aceite engranajes,Vistony,Vistony,2,1000137,CAJ06 GEAR OIL GL-5 SAE 85W140 DE GAL,1 GAL,Galon,6,66374,11062,14381,3319,0.2307692307692308,18000.0,25000.0,7000.0,-0.2516514845977331,-0.7384048397190737,Industria,liviano
Talleres,1,Lubricante,Aceite engranajes,Vistony,Vistony,2,1000137,CAJ06 GEAR OIL GL-5 SAE 85W140 DE GAL,1 GAL,Galon,6,66374,11062,14381,3319,0.2307692307692308,18000.0,25000.0,7000.0,-0.2516514845977331,-0.7384048397190737,Talleres,liviano
Construccion (agro),2,Lubricante,Aceite engranajes,Vistony,Vistony,2,1000137,CAJ06 GEAR OIL GL-5 SAE 85W140 DE GAL,1 GAL,Galon,6,66374,11062,14381,3319,0.2307692307692308,18000.0,25000.0,7000.0,-0.2516514845977331,-0.7384048397190737,Agricola,liviano
Venta Libre (No Especifico),3,Lubricante,Otros,Vistony,Vistony,18,1000154,CIL DRAULACAT TO-4 SAE 50 DE 55 GL,55 GL,Tambor/Cilindro,1,635043,635043,825556,190513,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Flotas,3,Lubricante,Aceite engranajes,Vistony,Vistony,1,1000205,CAJ24 GL5 GEAR OIL DE 207 ML,207 ML,Sachet/Spray,24,37143,1548,2012,464,0.2307692307692308,5000.0,8000.0,3000.0,-1.485089463220676,-2.9761431411530817,Flotas,liviano
Industria,3,Lubricante,Aceite engranajes,Vistony,Vistony,1,1000205,CAJ24 GL5 GEAR OIL DE 207 ML,207 ML,Sachet/Spray,24,37143,1548,2012,464,0.2307692307692308,5000.0,8000.0,3000.0,-1.485089463220676,-2.9761431411530817,Industria,liviano
Talleres,1,Lubricante,Aceite engranajes,Vistony,Vistony,1,1000205,CAJ24 GL5 GEAR OIL DE 207 ML,207 ML,Sachet/Spray,24,37143,1548,2012,464,0.2307692307692308,5000.0,8000.0,3000.0,-1.485089463220676,-2.9761431411530817,Talleres,liviano
Construccion (agro),3,Lubricante,Aceite engranajes,Vistony,Vistony,1,1000205,CAJ24 GL5 GEAR OIL DE 207 ML,207 ML,Sachet/Spray,24,37143,1548,2012,464,0.2307692307692308,5000.0,8000.0,3000.0,-1.485089463220676,-2.9761431411530817,Agricola,liviano
Venta Libre (No Especifico),3,Lubricante,Otros,Vistony,Vistony,11,1000232,CIL ATF BRIKSON III DE 55 GAL,55 GAL,Tambor/Cilindro,1,499035,499035,648746,149711,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Lubricante,Otros,Vistony,Vistony,79,1000480,FRA BRIKSON CVT FULL SYNTHETIC DE 1/4 GAL,1/4 GAL,Frasco/Botella,1,3455,3455,4492,1037,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Lubricante,Otros,Vistony,Vistony,96,1000533,FRA BRIKSON ATF CVT DE 1L,1 L,Frasco/Botella,1,5384,5384,6999,1615,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Lubricante,Otros,Vistony,Vistony,40,1000284,CAJ04 BLINDAX SUPER 20W50 API SN DE 1 GAL,1 GAL,Galon,4,62842,15710,20424,4713,0.2307692307692309,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Industria,1,Lubricante,Aceite compresores,Vistony,Vistony,2,1000300,BAL COMPRESSOR SYNTHETIC 46 DE 5 GAL,5 GAL,Balde,1,63807,63807,82949,19142,0.2307692307692309,55000.0,80000.0,25000.0,0.33694197639513435,0.03555196566565,Industria,liviano
Concesionarios,1,Lubricante,5W30 sintetico,Vistony,Vistony,7,1000551,FRA ATTOM S310 SAE 5W30 ACEA A3/B4 - API SN DE 1L,1 L,Frasco/Botella,1,3770,3770,4900,1131,0.2307692307692308,8500.0,13000.0,4500.0,-0.7346938775510203,-1.6530612244897958,Concesionarios,liviano
Talleres,1,Lubricante,5W30 sintetico,Vistony,Vistony,7,1000551,FRA ATTOM S310 SAE 5W30 ACEA A3/B4 - API SN DE 1L,1 L,Frasco/Botella,1,3770,3770,4900,1131,0.2307692307692308,8500.0,13000.0,4500.0,-0.7346938775510203,-1.6530612244897958,Talleres,liviano
Flotas,1,Lubricante,Aceite engranajes,Vistony,Vistony,2,1000310,CIL ACEITE TRANSMEC API GL-4 SAE 80W90 DE 55 GAL,55 GAL,Tambor/Cilindro,1,502542,502542,653304,150762,0.2307692307692308,800000.0,1100000.0,300000.0,-0.2245447754797154,-0.6837490662846086,Flotas,camion_flota
Industria,1,Lubricante,Aceite engranajes,Vistony,Vistony,2,1000310,CIL ACEITE TRANSMEC API GL-4 SAE 80W90 DE 55 GAL,55 GAL,Tambor/Cilindro,1,502542,502542,653304,150762,0.2307692307692308,800000.0,1100000.0,300000.0,-0.2245447754797154,-0.6837490662846086,Industria,camion_flota
Talleres,3,Lubricante,Aceite engranajes,Vistony,Vistony,2,1000310,CIL ACEITE TRANSMEC API GL-4 SAE 80W90 DE 55 GAL,55 GAL,Tambor/Cilindro,1,502542,502542,653304,150762,0.2307692307692308,800000.0,1100000.0,300000.0,-0.2245447754797154,-0.6837490662846086,Talleres,camion_flota
Construccion (agro),1,Lubricante,Aceite engranajes,Vistony,Vistony,2,1000310,CIL ACEITE TRANSMEC API GL-4 SAE 80W90 DE 55 GAL,55 GAL,Tambor/Cilindro,1,502542,502542,653304,150762,0.2307692307692308,800000.0,1100000.0,300000.0,-0.2245447754797154,-0.6837490662846086,Agricola,camion_flota
Concesionarios,2,Lubricante,5W30 sintetico,Vistony,Vistony,5,1000553,GL ATTOM S310 SAE 5W30 ACEA A3/B4 - API SN DE 4L,4 L,Galon,1,13279,13279,17263,3984,0.2307692307692308,28000.0,42000.0,14000.0,-0.6219660545675723,-1.4329490818513584,Concesionarios,liviano
Talleres,1,Lubricante,5W30 sintetico,Vistony,Vistony,5,1000553,GL ATTOM S310 SAE 5W30 ACEA A3/B4 - API SN DE 4L,4 L,Galon,1,13279,13279,17263,3984,0.2307692307692308,28000.0,42000.0,14000.0,-0.6219660545675723,-1.4329490818513584,Talleres,liviano
Venta Libre (No Especifico),3,Lubricante,Otros,Vistony,Vistony,10,1000318,CIL TURBINIUM T ISO 46 DE 55 GAL,55 GAL,Tambor/Cilindro,1,494561,494561,642929,148368,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",industrial
Venta Libre (No Especifico),1,Lubricante,Otros,Vistony,Vistony,81,1000555,FRA SINTEK OIL S 210 SAE 10W30 ACEA A3/B4 - API SN DE 1L,1 L,Frasco/Botella,1,3466,3466,4505,1040,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Flotas,1,Lubricante,Aceite engranajes,Vistony,Vistony,6,1000340,BAL TRANSMISION TRANSMEC DUAL GL-4 250 X 5 GAL,5 GAL,Balde,1,79772,79772,103704,23932,0.2307692307692308,70000.0,90000.0,20000.0,0.32500192856591836,0.1321453367276093,Flotas,liviano
Industria,1,Lubricante,Aceite engranajes,Vistony,Vistony,6,1000340,BAL TRANSMISION TRANSMEC DUAL GL-4 250 X 5 GAL,5 GAL,Balde,1,79772,79772,103704,23932,0.2307692307692308,70000.0,90000.0,20000.0,0.32500192856591836,0.1321453367276093,Industria,liviano
Talleres,2,Lubricante,Aceite engranajes,Vistony,Vistony,6,1000340,BAL TRANSMISION TRANSMEC DUAL GL-4 250 X 5 GAL,5 GAL,Balde,1,79772,79772,103704,23932,0.2307692307692308,70000.0,90000.0,20000.0,0.32500192856591836,0.1321453367276093,Talleres,liviano
Construccion (agro),1,Lubricante,Aceite engranajes,Vistony,Vistony,6,1000340,BAL TRANSMISION TRANSMEC DUAL GL-4 250 X 5 GAL,5 GAL,Balde,1,79772,79772,103704,23932,0.2307692307692308,70000.0,90000.0,20000.0,0.32500192856591836,0.1321453367276093,Agricola,liviano
Venta Libre (No Especifico),1,Lubricante,Otros,Vistony,Vistony,36,1000557,GL SINTEK OIL S 210 SAE 10W30 ACEA A3/B4 - API SN DE 4L,4 L,Galon,1,12745,12745,16568,3823,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Concesionarios,1,Lubricante,10W40 semisintetico,Vistony,Vistony,5,1000559,FRA SINTEK OIL S 210 SAE 10W40 ACEA A3/B4 - API SN DE 1L,1 L,Frasco/Botella,1,3481,3481,4525,1044,0.2307692307692307,5000.0,7500.0,2500.0,-0.1049723756906078,-0.6574585635359116,Concesionarios,liviano
Talleres,1,Lubricante,10W40 semisintetico,Vistony,Vistony,5,1000559,FRA SINTEK OIL S 210 SAE 10W40 ACEA A3/B4 - API SN DE 1L,1 L,Frasco/Botella,1,3481,3481,4525,1044,0.2307692307692307,5000.0,7500.0,2500.0,-0.1049723756906078,-0.6574585635359116,Talleres,liviano
Concesionarios,1,Lubricante,5W30 sintetico,Vistony,Vistony,6,1000363,CAJ12 ATTOM SAE 5W30 DE 1/4 GAL,1/4 GAL,Frasco/Botella,12,43110,3593,4671,1078,0.2307692307692308,8500.0,13000.0,4500.0,-0.8197388139584671,-1.7831299507600087,Concesionarios,liviano
Talleres,1,Lubricante,5W30 sintetico,Vistony,Vistony,6,1000363,CAJ12 ATTOM SAE 5W30 DE 1/4 GAL,1/4 GAL,Frasco/Botella,12,43110,3593,4671,1078,0.2307692307692308,8500.0,13000.0,4500.0,-0.8197388139584671,-1.7831299507600087,Talleres,liviano
Concesionarios,2,Lubricante,10W40 semisintetico,Vistony,Vistony,3,1000561,GL SINTEK OIL S 210 SAE 10W40 ACEA A3/B4 - API SN DE 4L,4 L,Galon,1,12381,12381,16095,3714,0.2307692307692308,18000.0,24000.0,6000.0,-0.11835973904939423,-0.49114631873252557,Concesionarios,liviano
Talleres,1,Lubricante,10W40 semisintetico,Vistony,Vistony,3,1000561,GL SINTEK OIL S 210 SAE 10W40 ACEA A3/B4 - API SN DE 4L,4 L,Galon,1,12381,12381,16095,3714,0.2307692307692308,18000.0,24000.0,6000.0,-0.11835973904939423,-0.49114631873252557,Talleres,liviano
Concesionarios,2,Lubricante,5W30 sintetico,Vistony,Vistony,8,1000365,CAJ04 ATTOM SAE 5W30 DE 1 GAL,1 GAL,Galon,4,73194,18298,23788,5490,0.2307692307692308,28000.0,42000.0,14000.0,-0.17706406591558776,-0.7655960988733816,Concesionarios,liviano
Talleres,1,Lubricante,5W30 sintetico,Vistony,Vistony,8,1000365,CAJ04 ATTOM SAE 5W30 DE 1 GAL,1 GAL,Galon,4,73194,18298,23788,5490,0.2307692307692308,28000.0,42000.0,14000.0,-0.17706406591558776,-0.7655960988733816,Talleres,liviano
Concesionarios,2,Lubricante,5W40 sintetico,Vistony,Vistony,4,1000569,GL ATTOM S310 SAE 5W40 ACEA A5/B5-API SN DE 4L,4 L,Galon,1,12982,12982,16876,3894,0.2307692307692308,28000.0,42000.0,14000.0,-0.6591609386110453,-1.4887414079165677,Concesionarios,liviano
Talleres,1,Lubricante,5W40 sintetico,Vistony,Vistony,4,1000569,GL ATTOM S310 SAE 5W40 ACEA A5/B5-API SN DE 4L,4 L,Galon,1,12982,12982,16876,3894,0.2307692307692308,28000.0,42000.0,14000.0,-0.6591609386110453,-1.4887414079165677,Talleres,liviano
Venta Libre (No Especifico),1,Lubricante,Otros,Vistony,Vistony,39,1000371,CAJ04 SINTEK OIL POWER 10W30 DE 1 GAL,1 GAL,Galon,4,56749,14187,18443,4256,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Flotas,3,Lubricante,Aceite engranajes,Vistony,Vistony,13,1000589,FRA GEAR OIL SYNTHETIC API GL-5 SAE J2360 75W-90 DE 1L,1 L,Frasco/Botella,1,3951,3951,5137,1185,0.2307692307692308,5000.0,8000.0,3000.0,0.02666926221530075,-0.5573291804555187,Flotas,camion_flota
Industria,3,Lubricante,Aceite engranajes,Vistony,Vistony,13,1000589,FRA GEAR OIL SYNTHETIC API GL-5 SAE J2360 75W-90 DE 1L,1 L,Frasco/Botella,1,3951,3951,5137,1185,0.2307692307692308,5000.0,8000.0,3000.0,0.02666926221530075,-0.5573291804555187,Industria,camion_flota
Talleres,1,Lubricante,Aceite engranajes,Vistony,Vistony,13,1000589,FRA GEAR OIL SYNTHETIC API GL-5 SAE J2360 75W-90 DE 1L,1 L,Frasco/Botella,1,3951,3951,5137,1185,0.2307692307692308,5000.0,8000.0,3000.0,0.02666926221530075,-0.5573291804555187,Talleres,camion_flota
Construccion (agro),3,Lubricante,Aceite engranajes,Vistony,Vistony,13,1000589,FRA GEAR OIL SYNTHETIC API GL-5 SAE J2360 75W-90 DE 1L,1 L,Frasco/Botella,1,3951,3951,5137,1185,0.2307692307692308,5000.0,8000.0,3000.0,0.02666926221530075,-0.5573291804555187,Agricola,camion_flota
Venta Libre (No Especifico),1,Lubricante,Otros,Vistony,Vistony,30,1000398,CAJ06 FORZA VIS SAE 25W60 API CF-4 DE 1 GAL,1 GAL,Galon,6,71585,11931,15511,3579,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),2,Lubricante,Otros,Vistony,Vistony,7,1000421,BAL FORZA ULTRA D SAE 50 DE 5 GAL,5 GAL,Balde,1,43969,43969,57159,13191,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Flotas,3,Lubricante,Aceite engranajes,Vistony,Vistony,14,1000619,FRA TRANSMEC SYNTHETIC API GL-4 SAE 75W90 DE 1L,1 L,Frasco/Botella,1,4243,4243,5516,1273,0.2307692307692308,5000.0,8000.0,3000.0,0.0935460478607687,-0.4503263234227701,Flotas,camion_flota
Industria,3,Lubricante,Aceite engranajes,Vistony,Vistony,14,1000619,FRA TRANSMEC SYNTHETIC API GL-4 SAE 75W90 DE 1L,1 L,Frasco/Botella,1,4243,4243,5516,1273,0.2307692307692308,5000.0,8000.0,3000.0,0.0935460478607687,-0.4503263234227701,Industria,camion_flota
Talleres,1,Lubricante,Aceite engranajes,Vistony,Vistony,14,1000619,FRA TRANSMEC SYNTHETIC API GL-4 SAE 75W90 DE 1L,1 L,Frasco/Botella,1,4243,4243,5516,1273,0.2307692307692308,5000.0,8000.0,3000.0,0.0935460478607687,-0.4503263234227701,Talleres,camion_flota
Construccion (agro),3,Lubricante,Aceite engranajes,Vistony,Vistony,14,1000619,FRA TRANSMEC SYNTHETIC API GL-4 SAE 75W90 DE 1L,1 L,Frasco/Botella,1,4243,4243,5516,1273,0.2307692307692308,5000.0,8000.0,3000.0,0.0935460478607687,-0.4503263234227701,Agricola,camion_flota
Venta Libre (No Especifico),3,Lubricante,Otros,Vistony,Vistony,8,1000422,CIL FORZA ULTRA D SAE 50 DE 55 GAL,55 GAL,Tambor/Cilindro,1,438722,438722,570339,131617,0.2307692307692307,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Concesionarios,1,Lubricante,10W40 semisintetico,Vistony,Vistony,6,1000623,FRA SINTEK OIL RAYVON 4T SAE 10W40 JASO MA2 DE 1L,1 L,Frasco/Botella,1,3540,3540,4602,1062,0.2307692307692308,5000.0,7500.0,2500.0,-0.08648413733159499,-0.6297262059973925,Concesionarios,liviano
Talleres,1,Lubricante,10W40 semisintetico,Vistony,Vistony,6,1000623,FRA SINTEK OIL RAYVON 4T SAE 10W40 JASO MA2 DE 1L,1 L,Frasco/Botella,1,3540,3540,4602,1062,0.2307692307692308,5000.0,7500.0,2500.0,-0.08648413733159499,-0.6297262059973925,Talleres,liviano
Venta Libre (No Especifico),3,Lubricante,Otros,Vistony,Vistony,7,1000431,CIL BLINDAX HD SAE 40 MONOGRADO API SL DE 55 GAL,55 GAL,Tambor/Cilindro,1,430746,430746,559969,129224,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),3,Lubricante,Otros,Vistony,Vistony,8,1000437,CIL BLINDAX HD SAE 50 MONOGRADO API SL DE 55 GAL,55 GAL,Tambor/Cilindro,1,438722,438722,570339,131617,0.2307692307692307,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),3,Lubricante,Otros,Vistony,Vistony,12,1000451,CIL FORZA VIS SAE 25W60 API CF-4 DE 55 GAL,55 GAL,Tambor/Cilindro,1,500079,500079,650103,150024,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),3,Lubricante,Otros,Vistony,Vistony,2,1000453,CIL FORZA ULTRA D SAE 40 API CF-4 DE 55 GAL,55 GAL,Tambor/Cilindro,1,358954,358954,466640,107686,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),2,Lubricante,Otros,Vistony,Vistony,4,1000455,BAL FORZA ULTRA D SAE 40 DE 5 GAL,5 GAL,Balde,1,40650,40650,52844,12195,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Construccion,1,Lubricante,10W30/10W40 CK-4,Vistony,Vistony,1,1000471,CIL Aceite Voltek SAE 10W40 API CK-4 De 55 Gl,55 Gl,Tambor/Cilindro,1,589016,589016,765721,176705,0.2307692307692308,750000.0,950000.0,200000.0,0.02053097668733128,-0.24066076286271376,Construccion,camion_flota
Flotas,1,Lubricante,10W30/10W40 CK-4,Vistony,Vistony,1,1000471,CIL Aceite Voltek SAE 10W40 API CK-4 De 55 Gl,55 Gl,Tambor/Cilindro,1,589016,589016,765721,176705,0.2307692307692308,750000.0,950000.0,200000.0,0.02053097668733128,-0.24066076286271376,Flotas,camion_flota
Construccion (agro),1,Lubricante,10W30/10W40 CK-4,Vistony,Vistony,1,1000471,CIL Aceite Voltek SAE 10W40 API CK-4 De 55 Gl,55 Gl,Tambor/Cilindro,1,589016,589016,765721,176705,0.2307692307692308,750000.0,950000.0,200000.0,0.02053097668733128,-0.24066076286271376,Agricola,camion_flota
Venta Libre (No Especifico),1,Lubricante,Otros,Vistony,Vistony,42,1000733,GL ATTOM RACING SAE 10W-60 DE 4L,4 L,Galon,1,27598,27598,35877,8279,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Lubricante,Otros,Vistony,Vistony,79,1000479,CAJ12 BRIKSON CVT FULL SYNTHETIC DE 1/4 GAL,1/4 GAL,Frasco/Botella,12,41459,3455,4492,1037,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Concesionarios,2,Lubricante,5W30 sintetico,Vistony,Vistony,3,1000530,CAJ04 ATTOM S320 5W30 ACEA C3 API SN DE 1 GL,1 GL,Galon,4,51070,12768,16598,3830,0.2307692307692308,28000.0,42000.0,14000.0,-0.6869502349680685,-1.5304253524521028,Concesionarios,liviano
Talleres,1,Lubricante,5W30 sintetico,Vistony,Vistony,3,1000530,CAJ04 ATTOM S320 5W30 ACEA C3 API SN DE 1 GL,1 GL,Galon,4,51070,12768,16598,3830,0.2307692307692308,28000.0,42000.0,14000.0,-0.6869502349680685,-1.5304253524521028,Talleres,liviano
Concesionarios,2,Lubricante,5W30 sintetico,Vistony,Vistony,7,1000747,GL ATTOM S320 SAE 5W-30 ACEA C3/API SN de 5L,5 L,Galon,1,16954,16954,22040,5086,0.2307692307692308,28000.0,42000.0,14000.0,-0.2704174228675136,-0.9056261343012704,Concesionarios,liviano
Talleres,1,Lubricante,5W30 sintetico,Vistony,Vistony,7,1000747,GL ATTOM S320 SAE 5W-30 ACEA C3/API SN de 5L,5 L,Galon,1,16954,16954,22040,5086,0.2307692307692308,28000.0,42000.0,14000.0,-0.2704174228675136,-0.9056261343012704,Talleres,liviano
Concesionarios,1,Lubricante,5W30 sintetico,Vistony,Vistony,4,1000748,FRA ATTOM S320 SAE 5W30 ACEA C3/API SN DE 1L,1 L,Frasco/Botella,1,3462,3462,4500,1038,0.2307692307692308,8500.0,13000.0,4500.0,-0.8888888888888888,-1.8888888888888888,Concesionarios,liviano
Talleres,1,Lubricante,5W30 sintetico,Vistony,Vistony,4,1000748,FRA ATTOM S320 SAE 5W30 ACEA C3/API SN DE 1L,1 L,Frasco/Botella,1,3462,3462,4500,1038,0.2307692307692308,8500.0,13000.0,4500.0,-0.8888888888888888,-1.8888888888888888,Talleres,liviano
Venta Libre (No Especifico),1,Lubricante,Otros,Vistony,Vistony,67,1000750,FRA BLINDAX S-CLASS SAE 20W-50 API SG DE 1L,1 L,Frasco/Botella,1,2802,2802,3643,841,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Lubricante,Otros,Vistony,Vistony,35,1000764,GL SINTEK OIL S200 SAE 10W-30 API SN-PLUS DE 5L,5 L,Galon,1,12667,12667,16467,3800,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Concesionarios,2,Lubricante,5W30 sintetico,Vistony,Vistony,4,1000765,GL ATTOM S400 SAE 5W30 API SP DE 1 GL,1 GL,Galon,1,13278,13278,17262,3984,0.2307692307692308,28000.0,42000.0,14000.0,-0.6220600162206003,-1.4330900243309004,Concesionarios,liviano
Talleres,1,Lubricante,5W30 sintetico,Vistony,Vistony,4,1000765,GL ATTOM S400 SAE 5W30 API SP DE 1 GL,1 GL,Galon,1,13278,13278,17262,3984,0.2307692307692308,28000.0,42000.0,14000.0,-0.6220600162206003,-1.4330900243309004,Talleres,liviano
Venta Libre (No Especifico),1,Lubricante,Otros,Vistony,Vistony,23,1000766,GL BLINDAX S-CLASS SAE 20W-50 API SG DE 4L,4 L,Galon,1,10202,10202,13262,3060,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Lubricante,Otros,Vistony,Vistony,32,1000546,CAJ04 SINTEK OIL S200 SAE 10W30 API SN PLUS DE 1 GL,1 GL,Galon,4,49182,12296,15985,3689,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Lubricante,Otros,Vistony,Vistony,89,1000780,FRA RAYVON FORK OIL 10W DE 1 L,1 L,Frasco/Botella,1,3864,3864,5023,1159,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Lubricante,Otros,Vistony,Vistony,77,1000782,FRA SINTEK OIL RAYVON 4T 20W50 DE 1 L,1 L,Frasco/Botella,1,3414,3414,4438,1024,0.2307692307692307,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Concesionarios,2,Lubricante,5W30 sintetico,Vistony,Vistony,5,1000552,CAJ04 ATTOM S310 SAE 5W30 ACEA A3/B4 - API SN DE 4L,4 L,Galon,4,53116,13279,17263,3984,0.2307692307692308,28000.0,42000.0,14000.0,-0.6219660545675723,-1.4329490818513584,Concesionarios,liviano
Talleres,1,Lubricante,5W30 sintetico,Vistony,Vistony,5,1000552,CAJ04 ATTOM S310 SAE 5W30 ACEA A3/B4 - API SN DE 4L,4 L,Galon,4,53116,13279,17263,3984,0.2307692307692308,28000.0,42000.0,14000.0,-0.6219660545675723,-1.4329490818513584,Talleres,liviano
Concesionarios,2,Lubricante,10W40 semisintetico,Vistony,Vistony,1,1000807,GL BLINDAX DUO SAE 10W40 DE 4 LT,4 LT,Galon,1,9706,9706,12617,2912,0.2307692307692308,18000.0,24000.0,6000.0,-0.42664658793691057,-0.9021954505825474,Concesionarios,liviano
Talleres,1,Lubricante,10W40 semisintetico,Vistony,Vistony,1,1000807,GL BLINDAX DUO SAE 10W40 DE 4 LT,4 LT,Galon,1,9706,9706,12617,2912,0.2307692307692308,18000.0,24000.0,6000.0,-0.42664658793691057,-0.9021954505825474,Talleres,liviano
Concesionarios,1,Lubricante,10W40 semisintetico,Vistony,Vistony,3,1000809,FRA BLINDAX DUO SAE 10W40 DE 1 LT,1 LT,Frasco/Botella,1,3221,3221,4187,966,0.2307692307692307,5000.0,7500.0,2500.0,-0.19417243850011934,-0.7912586577501792,Concesionarios,liviano
Talleres,1,Lubricante,10W40 semisintetico,Vistony,Vistony,3,1000809,FRA BLINDAX DUO SAE 10W40 DE 1 LT,1 LT,Frasco/Botella,1,3221,3221,4187,966,0.2307692307692307,5000.0,7500.0,2500.0,-0.19417243850011934,-0.7912586577501792,Talleres,liviano
Venta Libre (No Especifico),3,Lubricante,Otros,Vistony,Vistony,13,1000597,CIL SINTEK OIL S210 SAE 10W30 ACEA A3/B4 API SN DE 55 GAL,55 GAL,Tambor/Cilindro,1,504910,504910,656382,151473,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Lubricante,Otros,Vistony,Vistony,23,1000599,CAJ04 BLINDAX S-CLASS SAE 20W-50 API SG DE 4L,4 L,Galon,4,40806,10202,13262,3060,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
Venta Libre (No Especifico),1,Lubricante,Otros,Vistony,Vistony,1,1000638,CAJ04 SINTEK OIL S200 SAE 10W-30 API SN-PLUS DE 5L,5 L,Bidon,4,50670,12667,16467,3800,0.2307692307692308,,,,1.0,1.0,"Talleres,Concesionarios",liviano
